"";"date";"year";"month";"day";"co2"
"13854";2016-01-27;2016;1;27;398,9
"13855";2016-01-28;2016;1;28;398,86
"13856";2016-01-29;2016;1;29;398,66
"13857";2016-01-30;2016;1;30;398,95
"13858";2016-01-31;2016;1;31;398,87
"13859";2016-02-01;2016;2;1;398,67
"13860";2016-02-02;2016;2;2;398,77
"13861";2016-02-03;2016;2;3;398,79
"13862";2016-02-04;2016;2;4;398,65
"13863";2016-02-05;2016;2;5;398,75
"13864";2016-02-06;2016;2;6;398,69
"13865";2016-02-07;2016;2;7;398,6
"13866";2016-02-08;2016;2;8;398,6
"13867";2016-02-09;2016;2;9;398,44
"13868";2016-02-10;2016;2;10;398,66
"13869";2016-02-11;2016;2;11;398,9
"13870";2016-02-12;2016;2;12;398,88
"13871";2016-02-13;2016;2;13;398,6
"13872";2016-02-14;2016;2;14;398,59
"13873";2016-02-15;2016;2;15;398,81
"13874";2016-02-16;2016;2;16;398,86
"13875";2016-02-17;2016;2;17;398,72
"13876";2016-02-18;2016;2;18;398,75
"13877";2016-02-19;2016;2;19;398,71
"13878";2016-02-20;2016;2;20;398,77
"13879";2016-02-21;2016;2;21;398,72
"13880";2016-02-22;2016;2;22;398,67
"13881";2016-02-23;2016;2;23;398,69
"13882";2016-02-24;2016;2;24;398,39
"13883";2016-02-25;2016;2;25;398,6
"13884";2016-02-26;2016;2;26;399
"13885";2016-02-27;2016;2;27;398,76
"13886";2016-02-28;2016;2;28;399
"13887";2016-02-29;2016;2;29;399,34
"13888";2016-03-01;2016;3;1;399,43
"13889";2016-03-02;2016;3;2;399,41
"13890";2016-03-03;2016;3;3;399,45
"13891";2016-03-04;2016;3;4;399,5
"13892";2016-03-05;2016;3;5;399,3
"13893";2016-03-06;2016;3;6;399,37
"13894";2016-03-07;2016;3;7;399,38
"13895";2016-03-08;2016;3;8;399,44
"13896";2016-03-09;2016;3;9;399,34
"13897";2016-03-10;2016;3;10;399,15
"13898";2016-03-11;2016;3;11;399,15
"13899";2016-03-12;2016;3;12;399,12
"13900";2016-03-13;2016;3;13;398,91
"13901";2016-03-14;2016;3;14;398,97
"13902";2016-03-15;2016;3;15;399,19
"13903";2016-03-16;2016;3;16;399,37
"13904";2016-03-17;2016;3;17;399,39
"13905";2016-03-18;2016;3;18;399,36
"13906";2016-03-19;2016;3;19;399,35
"13907";2016-03-20;2016;3;20;399,28
"13908";2016-03-21;2016;3;21;399,25
"13909";2016-03-22;2016;3;22;398,91
"13910";2016-03-23;2016;3;23;398,84
"13911";2016-03-24;2016;3;24;399,21
"13912";2016-03-25;2016;3;25;398,99
"13913";2016-03-26;2016;3;26;398,9
"13914";2016-03-27;2016;3;27;398,95
"13915";2016-03-28;2016;3;28;399,01
"13916";2016-03-29;2016;3;29;399,12
"13917";2016-03-30;2016;3;30;399,14
"13918";2016-03-31;2016;3;31;399,11
"13919";2016-04-01;2016;4;1;399,01
"13920";2016-04-02;2016;4;2;398,91
"13921";2016-04-03;2016;4;3;399,06
"13922";2016-04-04;2016;4;4;399,21
"13923";2016-04-05;2016;4;5;399,42
"13924";2016-04-06;2016;4;6;399,55
"13925";2016-04-07;2016;4;7;399,47
"13926";2016-04-08;2016;4;8;399,41
"13927";2016-04-09;2016;4;9;399,36
"13928";2016-04-10;2016;4;10;399,41
"13929";2016-04-11;2016;4;11;399,31
"13930";2016-04-12;2016;4;12;399,46
"13931";2016-04-13;2016;4;13;399,53
"13932";2016-04-14;2016;4;14;399,4
"13933";2016-04-15;2016;4;15;399,39
"13934";2016-04-16;2016;4;16;399,59
"13935";2016-04-17;2016;4;17;399,49
"13936";2016-04-18;2016;4;18;399,44
"13937";2016-04-19;2016;4;19;399,56
"13938";2016-04-20;2016;4;20;399,66
"13939";2016-04-21;2016;4;21;399,81
"13940";2016-04-22;2016;4;22;399,77
"13941";2016-04-23;2016;4;23;399,76
"13942";2016-04-24;2016;4;24;399,74
"13943";2016-04-25;2016;4;25;399,81
"13944";2016-04-26;2016;4;26;399,78
"13945";2016-04-27;2016;4;27;399,84
"13946";2016-04-28;2016;4;28;399,84
"13947";2016-04-29;2016;4;29;399,9
"13948";2016-04-30;2016;4;30;399,95
"13949";2016-05-01;2016;5;1;399,94
"13950";2016-05-02;2016;5;2;399,93
"13951";2016-05-03;2016;5;3;399,99
"13952";2016-05-04;2016;5;4;399,96
"13953";2016-05-05;2016;5;5;399,91
"13954";2016-05-06;2016;5;6;399,95
"13955";2016-05-07;2016;5;7;399,93
"13956";2016-05-08;2016;5;8;400,04
"13957";2016-05-09;2016;5;9;400,07
"13958";2016-05-10;2016;5;10;400,13
"13959";2016-05-11;2016;5;11;400,15
"13960";2016-05-12;2016;5;12;400,08
"13961";2016-05-13;2016;5;13;400,13
"13962";2016-05-14;2016;5;14;400,14
"13963";2016-05-15;2016;5;15;400,11
"13964";2016-05-16;2016;5;16;400,06
"13965";2016-05-17;2016;5;17;400,09
"13966";2016-05-18;2016;5;18;400,21
"13967";2016-05-19;2016;5;19;400,19
"13968";2016-05-20;2016;5;20;400,16
"13969";2016-05-21;2016;5;21;400,12
"13970";2016-05-22;2016;5;22;400,2
"13971";2016-05-23;2016;5;23;400,23
"13972";2016-05-24;2016;5;24;400,27
"13973";2016-05-25;2016;5;25;400,37
"13974";2016-05-26;2016;5;26;400,38
"13975";2016-05-27;2016;5;27;400,41
"13976";2016-05-28;2016;5;28;400,41
"13977";2016-05-29;2016;5;29;400,38
"13978";2016-05-30;2016;5;30;400,41
"13979";2016-05-31;2016;5;31;400,42
"13980";2016-06-01;2016;6;1;400,46
"13981";2016-06-02;2016;6;2;400,51
"13982";2016-06-03;2016;6;3;400,58
"13983";2016-06-04;2016;6;4;400,58
"13984";2016-06-05;2016;6;5;400,55
"13985";2016-06-06;2016;6;6;400,56
"13986";2016-06-07;2016;6;7;400,65
"13987";2016-06-08;2016;6;8;400,66
"13988";2016-06-09;2016;6;9;400,74
"13989";2016-06-10;2016;6;10;400,69
"13990";2016-06-11;2016;6;11;400,59
"13991";2016-06-13;2016;6;13;400,63
"13992";2016-06-14;2016;6;14;400,68
"13993";2016-06-15;2016;6;15;400,66
"13994";2016-06-16;2016;6;16;400,68
"13995";2016-06-17;2016;6;17;400,79
"13996";2016-06-18;2016;6;18;400,76
"13997";2016-06-19;2016;6;19;400,68
"13998";2016-06-20;2016;6;20;400,72
"13999";2016-06-21;2016;6;21;400,66
"14000";2016-06-22;2016;6;22;400,76
"14001";2016-06-23;2016;6;23;400,82
"14002";2016-06-24;2016;6;24;400,79
"14003";2016-06-25;2016;6;25;400,8
"14004";2016-06-26;2016;6;26;400,85
"14005";2016-06-27;2016;6;27;400,89
"14006";2016-06-28;2016;6;28;400,89
"14007";2016-06-29;2016;6;29;400,91
"14008";2016-06-30;2016;6;30;400,9
"14009";2016-07-01;2016;7;1;400,98
"14010";2016-07-02;2016;7;2;400,94
"14011";2016-07-03;2016;7;3;400,98
"14012";2016-07-04;2016;7;4;400,98
"14013";2016-07-05;2016;7;5;400,99
"14014";2016-07-06;2016;7;6;401,01
"14015";2016-07-07;2016;7;7;401
"14016";2016-07-08;2016;7;8;401,06
"14017";2016-07-09;2016;7;9;401,14
"14018";2016-07-10;2016;7;10;401,14
"14019";2016-07-11;2016;7;11;401,12
"14020";2016-07-12;2016;7;12;401,19
"14021";2016-07-13;2016;7;13;401,22
"14022";2016-07-14;2016;7;14;401,22
"14023";2016-07-15;2016;7;15;401,24
"14024";2016-07-16;2016;7;16;401,28
"14025";2016-07-17;2016;7;17;401,34
"14026";2016-07-18;2016;7;18;401,36
"14027";2016-07-19;2016;7;19;401,42
"14028";2016-07-20;2016;7;20;401,41
"14029";2016-07-21;2016;7;21;401,44
"14030";2016-07-22;2016;7;22;401,44
"14031";2016-07-23;2016;7;23;401,49
"14032";2016-07-24;2016;7;24;401,52
"14033";2016-07-25;2016;7;25;401,48
"14034";2016-07-26;2016;7;26;401,58
"14035";2016-07-27;2016;7;27;401,45
"14036";2016-07-28;2016;7;28;401,5
"14037";2016-07-29;2016;7;29;401,49
"14038";2016-07-30;2016;7;30;401,49
"14039";2016-07-31;2016;7;31;401,52
"14040";2016-08-01;2016;8;1;401,52
"14041";2016-08-02;2016;8;2;401,53
"14042";2016-08-03;2016;8;3;401,47
"14043";2016-08-04;2016;8;4;401,54
"14044";2016-08-05;2016;8;5;401,64
"14045";2016-08-06;2016;8;6;401,65
"14046";2016-08-07;2016;8;7;401,67
"14047";2016-08-08;2016;8;8;401,65
"14048";2016-08-09;2016;8;9;401,63
"14049";2016-08-10;2016;8;10;401,66
"14050";2016-08-11;2016;8;11;401,7
"14051";2016-08-12;2016;8;12;401,7
"14052";2016-08-13;2016;8;13;401,66
"14053";2016-08-14;2016;8;14;401,7
"14054";2016-08-15;2016;8;15;401,68
"14055";2016-08-16;2016;8;16;401,67
"14056";2016-08-17;2016;8;17;401,71
"14057";2016-08-18;2016;8;18;401,69
"14058";2016-08-19;2016;8;19;401,71
"14059";2016-08-20;2016;8;20;401,69
"14060";2016-08-21;2016;8;21;401,71
"14061";2016-08-22;2016;8;22;401,72
"14062";2016-08-23;2016;8;23;401,74
"14063";2016-08-24;2016;8;24;401,71
"14064";2016-08-25;2016;8;25;401,75
"14065";2016-08-26;2016;8;26;401,76
"14066";2016-08-27;2016;8;27;401,81
"14067";2016-08-28;2016;8;28;401,8
"14068";2016-08-29;2016;8;29;401,76
"14069";2016-08-30;2016;8;30;401,77
"14070";2016-08-31;2016;8;31;401,77
"14071";2016-09-01;2016;9;1;401,77
"14072";2016-09-02;2016;9;2;401,77
"14073";2016-09-03;2016;9;3;401,76
"14074";2016-09-04;2016;9;4;401,87
"14075";2016-09-05;2016;9;5;401,95
"14076";2016-09-06;2016;9;6;401,97
"14077";2016-09-07;2016;9;7;401,87
"14078";2016-09-08;2016;9;8;401,85
"14079";2016-09-09;2016;9;9;401,84
"14080";2016-09-10;2016;9;10;401,85
"14081";2016-09-11;2016;9;11;401,89
"14082";2016-09-12;2016;9;12;401,87
"14083";2016-09-13;2016;9;13;401,86
"14084";2016-09-14;2016;9;14;401,83
"14085";2016-09-15;2016;9;15;401,86
"14086";2016-09-16;2016;9;16;401,86
"14087";2016-09-17;2016;9;17;401,81
"14088";2016-09-18;2016;9;18;401,78
"14089";2016-09-19;2016;9;19;401,74
"14090";2016-09-20;2016;9;20;401,78
"14091";2016-09-21;2016;9;21;401,78
"14092";2016-09-22;2016;9;22;401,8
"14093";2016-09-23;2016;9;23;401,85
"14094";2016-09-24;2016;9;24;401,88
"14095";2016-09-25;2016;9;25;401,82
"14096";2016-09-26;2016;9;26;401,85
"14097";2016-09-27;2016;9;27;401,91
"14098";2016-09-28;2016;9;28;401,98
"14099";2016-09-29;2016;9;29;401,97
"14100";2016-09-30;2016;9;30;401,97
"14101";2016-10-01;2016;10;1;401,98
"14102";2016-10-02;2016;10;2;401,99
"14103";2016-10-03;2016;10;3;401,98
"14104";2016-10-04;2016;10;4;401,96
"14105";2016-10-05;2016;10;5;401,94
"14106";2016-10-06;2016;10;6;401,93
"14107";2016-10-07;2016;10;7;401,91
"14108";2016-10-08;2016;10;8;401,86
"14109";2016-10-09;2016;10;9;401,88
"14110";2016-10-10;2016;10;10;401,94
"14111";2016-10-11;2016;10;11;401,93
"14112";2016-10-12;2016;10;12;401,96
"14113";2016-10-13;2016;10;13;402,01
"14114";2016-10-14;2016;10;14;402,06
"14115";2016-10-15;2016;10;15;402,07
"14116";2016-10-16;2016;10;16;402,05
"14117";2016-10-17;2016;10;17;402,08
"14118";2016-10-18;2016;10;18;402,11
"14119";2016-10-19;2016;10;19;401,97
"14120";2016-10-20;2016;10;20;401,85
"14121";2016-10-21;2016;10;21;401,88
"14122";2016-10-22;2016;10;22;401,84
"14123";2016-10-23;2016;10;23;401,82
"14124";2016-10-24;2016;10;24;401,84
"14125";2016-10-25;2016;10;25;401,83
"14126";2016-10-26;2016;10;26;401,8
"14127";2016-10-27;2016;10;27;401,87
"14128";2016-10-28;2016;10;28;401,81
"14129";2016-10-29;2016;10;29;401,79
"14130";2016-10-30;2016;10;30;401,8
"14131";2016-10-31;2016;10;31;401,83
"14132";2016-11-01;2016;11;1;401,83
"14133";2016-11-02;2016;11;2;401,85
"14134";2016-11-03;2016;11;3;401,81
"14135";2016-11-04;2016;11;4;401,76
"14136";2016-11-05;2016;11;5;401,72
"14137";2016-11-06;2016;11;6;401,66
"14138";2016-11-07;2016;11;7;401,71
"14139";2016-11-08;2016;11;8;401,74
"14140";2016-11-09;2016;11;9;401,81
"14141";2016-11-10;2016;11;10;401,8
"14142";2016-11-11;2016;11;11;401,78
"14143";2016-11-12;2016;11;12;401,71
"14144";2016-11-13;2016;11;13;401,73
"14145";2016-11-14;2016;11;14;401,67
"14146";2016-11-15;2016;11;15;401,67
"14147";2016-11-16;2016;11;16;401,66
"14148";2016-11-17;2016;11;17;401,62
"14149";2016-11-18;2016;11;18;401,64
"14150";2016-11-19;2016;11;19;401,58
"14151";2016-11-20;2016;11;20;401,61
"14152";2016-11-21;2016;11;21;401,64
"14153";2016-11-22;2016;11;22;401,68
"14154";2016-11-23;2016;11;23;401,64
"14155";2016-11-24;2016;11;24;401,71
"14156";2016-11-25;2016;11;25;401,7
"14157";2016-11-26;2016;11;26;401,68
"14158";2016-11-27;2016;11;27;401,68
"14159";2016-11-28;2016;11;28;401,65
"14160";2016-11-29;2016;11;29;401,62
"14161";2016-11-30;2016;11;30;401,69
"14162";2016-12-01;2016;12;1;401,65
"14163";2016-12-02;2016;12;2;401,59
"14164";2016-12-03;2016;12;3;401,57
"14165";2016-12-04;2016;12;4;401,55
"14166";2016-12-05;2016;12;5;401,63
"14167";2016-12-06;2016;12;6;401,65
"14168";2016-12-07;2016;12;7;401,58
"14169";2016-12-08;2016;12;8;401,6
"14170";2016-12-09;2016;12;9;401,73
"14171";2016-12-10;2016;12;10;401,66
"14172";2016-12-11;2016;12;11;401,69
"14173";2016-12-12;2016;12;12;401,62
"14174";2016-12-13;2016;12;13;401,62
"14175";2016-12-14;2016;12;14;401,65
"14176";2016-12-15;2016;12;15;401,37
"14177";2016-12-16;2016;12;16;401,45
"14178";2016-12-17;2016;12;17;401,54
"14179";2016-12-18;2016;12;18;401,53
"14180";2016-12-19;2016;12;19;401,52
"14181";2016-12-20;2016;12;20;401,61
"14182";2016-12-21;2016;12;21;401,54
"14183";2016-12-22;2016;12;22;401,49
"14184";2016-12-23;2016;12;23;401,48
"14185";2016-12-24;2016;12;24;401,53
"14186";2016-12-25;2016;12;25;401,54
"14187";2016-12-26;2016;12;26;401,46
"14188";2016-12-27;2016;12;27;401,54
"14189";2016-12-28;2016;12;28;401,6
"14190";2016-12-29;2016;12;29;401,59
"14191";2016-12-30;2016;12;30;401,61
"14192";2016-12-31;2016;12;31;401,47
"14193";2017-01-01;2017;1;1;401,45
"14194";2017-01-02;2017;1;2;401,43
"14195";2017-01-03;2017;1;3;401,48
"14196";2017-01-04;2017;1;4;401,51
"14197";2017-01-05;2017;1;5;401,54
"14198";2017-01-06;2017;1;6;401,46
"14199";2017-01-07;2017;1;7;401,41
"14200";2017-01-08;2017;1;8;401,49
"14201";2017-01-09;2017;1;9;401,46
"14202";2017-01-10;2017;1;10;401,44
"14203";2017-01-11;2017;1;11;401,37
"14204";2017-01-12;2017;1;12;401,36
"14205";2017-01-13;2017;1;13;401,43
"14206";2017-01-14;2017;1;14;401,36
"14207";2017-01-15;2017;1;15;401,33
"14208";2017-01-16;2017;1;16;401,33
"14209";2017-01-17;2017;1;17;401,35
"14210";2017-01-18;2017;1;18;401,49
"14211";2017-01-19;2017;1;19;401,5
"14212";2017-01-20;2017;1;20;401,45
"14213";2017-01-21;2017;1;21;401,5
"14214";2017-01-22;2017;1;22;401,47
"14215";2017-01-23;2017;1;23;401,46
"14216";2017-01-24;2017;1;24;401,21
"14217";2017-01-25;2017;1;25;401,52
"14218";2017-01-26;2017;1;26;401,39
"14219";2017-01-27;2017;1;27;401,44
"14220";2017-01-28;2017;1;28;401,59
"14221";2017-01-29;2017;1;29;401,55
"14222";2017-01-30;2017;1;30;401,51
"14223";2017-01-31;2017;1;31;401,31
"14224";2017-02-01;2017;2;1;401,29
"14225";2017-02-02;2017;2;2;401,41
"14226";2017-02-03;2017;2;3;401,51
"14227";2017-02-04;2017;2;4;401,32
"14228";2017-02-05;2017;2;5;401,31
"14229";2017-02-06;2017;2;6;401,24
"14230";2017-02-07;2017;2;7;401,15
"14231";2017-02-08;2017;2;8;401,28
"14232";2017-02-09;2017;2;9;401,13
"14233";2017-02-10;2017;2;10;401,34
"14234";2017-02-11;2017;2;11;401,44
"14235";2017-02-12;2017;2;12;401,57
"14236";2017-02-13;2017;2;13;401,36
"14237";2017-02-14;2017;2;14;401,4
"14238";2017-02-15;2017;2;15;401,5
"14239";2017-02-16;2017;2;16;401,23
"14240";2017-02-17;2017;2;17;401,09
"14241";2017-02-18;2017;2;18;401,38
"14242";2017-02-19;2017;2;19;401,2
"14243";2017-02-20;2017;2;20;401,44
"14244";2017-02-21;2017;2;21;401,49
"14245";2017-02-22;2017;2;22;401,51
"14246";2017-02-23;2017;2;23;401,36
"14247";2017-02-24;2017;2;24;401,28
"14248";2017-02-25;2017;2;25;401,19
"14249";2017-02-26;2017;2;26;401,18
"14250";2017-02-27;2017;2;27;401,21
"14251";2017-02-28;2017;2;28;401,17
"14252";2017-03-01;2017;3;1;401,17
"14253";2017-03-02;2017;3;2;401,29
"14254";2017-03-03;2017;3;3;401,06
"14255";2017-03-04;2017;3;4;401,14
"14256";2017-03-05;2017;3;5;401,23
"14257";2017-03-06;2017;3;6;401,15
"14258";2017-03-07;2017;3;7;401,09
"14259";2017-03-08;2017;3;8;401,31
"14260";2017-03-09;2017;3;9;401,35
"14261";2017-03-10;2017;3;10;401,37
"14262";2017-03-11;2017;3;11;401,38
"14263";2017-03-12;2017;3;12;401,42
"14264";2017-03-13;2017;3;13;401,55
"14265";2017-03-14;2017;3;14;401,45
"14266";2017-03-15;2017;3;15;401,37
"14267";2017-03-16;2017;3;16;401,39
"14268";2017-03-17;2017;3;17;401,34
"14269";2017-03-18;2017;3;18;401,19
"14270";2017-03-19;2017;3;19;401,25
"14271";2017-03-20;2017;3;20;401,26
"14272";2017-03-21;2017;3;21;401,05
"14273";2017-03-22;2017;3;22;401,18
"14274";2017-03-23;2017;3;23;401,35
"14275";2017-03-24;2017;3;24;401,32
"14276";2017-03-25;2017;3;25;401,3
"14277";2017-03-26;2017;3;26;401,25
"14278";2017-03-27;2017;3;27;401,22
"14279";2017-03-28;2017;3;28;401,25
"14280";2017-03-29;2017;3;29;401,29
"14281";2017-03-30;2017;3;30;401,34
"14282";2017-03-31;2017;3;31;401,14
"14283";2017-04-01;2017;4;1;401,37
"14284";2017-04-02;2017;4;2;401,34
"14285";2017-04-03;2017;4;3;401,39
"14286";2017-04-04;2017;4;4;401,43
"14287";2017-04-05;2017;4;5;401,51
"14288";2017-04-06;2017;4;6;401,3
"14289";2017-04-07;2017;4;7;401,23
"14290";2017-04-08;2017;4;8;401,18
"14291";2017-04-09;2017;4;9;401,18
"14292";2017-04-10;2017;4;10;401,32
"14293";2017-04-11;2017;4;11;401,38
"14294";2017-04-12;2017;4;12;401,42
"14295";2017-04-13;2017;4;13;401,43
"14296";2017-04-14;2017;4;14;401,43
"14297";2017-04-15;2017;4;15;401,42
"14298";2017-04-16;2017;4;16;401,4
"14299";2017-04-17;2017;4;17;401,34
"14300";2017-04-18;2017;4;18;401,27
"14301";2017-04-19;2017;4;19;401,36
"14302";2017-04-20;2017;4;20;401,46
"14303";2017-04-21;2017;4;21;401,47
"14304";2017-04-22;2017;4;22;401,52
"14305";2017-04-23;2017;4;23;401,5
"14306";2017-04-24;2017;4;24;401,46
"14307";2017-04-25;2017;4;25;401,42
"14308";2017-04-26;2017;4;26;401,42
"14309";2017-04-27;2017;4;27;401,43
"14310";2017-04-28;2017;4;28;401,51
"14311";2017-04-29;2017;4;29;401,57
"14312";2017-04-30;2017;4;30;401,56
"14313";2017-05-01;2017;5;1;401,52
"14314";2017-05-02;2017;5;2;401,68
"14315";2017-05-03;2017;5;3;401,71
"14316";2017-05-04;2017;5;4;401,69
"14317";2017-05-05;2017;5;5;401,7
"14318";2017-05-06;2017;5;6;401,7
"14319";2017-05-07;2017;5;7;401,68
"14320";2017-05-08;2017;5;8;401,7
"14321";2017-05-09;2017;5;9;401,7
"14322";2017-05-10;2017;5;10;401,74
"14323";2017-05-11;2017;5;11;401,78
"14324";2017-05-12;2017;5;12;401,75
"14325";2017-05-13;2017;5;13;401,82
"14326";2017-05-14;2017;5;14;401,78
"14327";2017-05-15;2017;5;15;401,77
"14328";2017-05-16;2017;5;16;401,79
"14329";2017-05-17;2017;5;17;401,8
"14330";2017-05-18;2017;5;18;401,81
"14331";2017-05-19;2017;5;19;401,83
"14332";2017-05-20;2017;5;20;401,88
"14333";2017-05-21;2017;5;21;401,95
"14334";2017-05-22;2017;5;22;401,94
"14335";2017-05-23;2017;5;23;401,95
"14336";2017-05-24;2017;5;24;401,97
"14337";2017-05-25;2017;5;25;401,97
"14338";2017-05-26;2017;5;26;402,07
"14339";2017-05-27;2017;5;27;402,07
"14340";2017-05-28;2017;5;28;402,11
"14341";2017-05-29;2017;5;29;402,14
"14342";2017-05-30;2017;5;30;402,16
"14343";2017-05-31;2017;5;31;402,16
"14344";2017-06-01;2017;6;1;402,15
"14345";2017-06-02;2017;6;2;402,17
"14346";2017-06-03;2017;6;3;402,17
"14347";2017-06-04;2017;6;4;402,13
"14348";2017-06-05;2017;6;5;402,16
"14349";2017-06-06;2017;6;6;402,18
"14350";2017-06-07;2017;6;7;402,2
"14351";2017-06-08;2017;6;8;402,15
"14352";2017-06-09;2017;6;9;402,17
"14353";2017-06-10;2017;6;10;402,2
"14354";2017-06-11;2017;6;11;402,19
"14355";2017-06-12;2017;6;12;402,2
"14356";2017-06-13;2017;6;13;402,27
"14357";2017-06-14;2017;6;14;402,24
"14358";2017-06-15;2017;6;15;402,24
"14359";2017-06-16;2017;6;16;402,24
"14360";2017-06-17;2017;6;17;402,26
"14361";2017-06-18;2017;6;18;402,28
"14362";2017-06-19;2017;6;19;402,26
"14363";2017-06-20;2017;6;20;402,23
"14364";2017-06-21;2017;6;21;402,25
"14365";2017-06-22;2017;6;22;402,29
"14366";2017-06-23;2017;6;23;402,27
"14367";2017-06-24;2017;6;24;402,29
"14368";2017-06-25;2017;6;25;402,33
"14369";2017-06-26;2017;6;26;402,36
"14370";2017-06-27;2017;6;27;402,36
"14371";2017-06-28;2017;6;28;402,36
"14372";2017-06-29;2017;6;29;402,37
"14373";2017-06-30;2017;6;30;402,38
"14374";2017-07-01;2017;7;1;402,4
"14375";2017-07-02;2017;7;2;402,41
"14376";2017-07-03;2017;7;3;402,41
"14377";2017-07-04;2017;7;4;402,4
"14378";2017-07-05;2017;7;5;402,41
"14379";2017-07-06;2017;7;6;402,52
"14380";2017-07-07;2017;7;7;402,56
"14381";2017-07-08;2017;7;8;402,61
"14382";2017-07-09;2017;7;9;402,61
"14383";2017-07-10;2017;7;10;402,64
"14384";2017-07-11;2017;7;11;402,64
"14385";2017-07-12;2017;7;12;402,66
"14386";2017-07-13;2017;7;13;402,71
"14387";2017-07-14;2017;7;14;402,69
"14388";2017-07-15;2017;7;15;402,71
"14389";2017-07-16;2017;7;16;402,82
"14390";2017-07-17;2017;7;17;402,85
"14391";2017-07-18;2017;7;18;402,88
"14392";2017-07-19;2017;7;19;402,99
"14393";2017-07-20;2017;7;20;403
"14394";2017-07-21;2017;7;21;402,94
"14395";2017-07-22;2017;7;22;402,9
"14396";2017-07-23;2017;7;23;402,98
"14397";2017-07-24;2017;7;24;403,04
"14398";2017-07-25;2017;7;25;403,11
"14399";2017-07-26;2017;7;26;403,28
"14400";2017-07-27;2017;7;27;403,26
"14401";2017-07-28;2017;7;28;403,24
"14402";2017-07-29;2017;7;29;403,19
"14403";2017-07-30;2017;7;30;403,21
"14404";2017-07-31;2017;7;31;403,24
"14405";2017-08-01;2017;8;1;403,24
"14406";2017-08-02;2017;8;2;403,27
"14407";2017-08-03;2017;8;3;403,23
"14408";2017-08-04;2017;8;4;403,24
"14409";2017-08-05;2017;8;5;403,28
"14410";2017-08-06;2017;8;6;403,24
"14411";2017-08-07;2017;8;7;403,27
"14412";2017-08-08;2017;8;8;403,29
"14413";2017-08-09;2017;8;9;403,29
"14414";2017-08-10;2017;8;10;403,35
"14415";2017-08-11;2017;8;11;403,32
"14416";2017-08-12;2017;8;12;403,34
"14417";2017-08-13;2017;8;13;403,35
"14418";2017-08-14;2017;8;14;403,43
"14419";2017-08-15;2017;8;15;403,41
"14420";2017-08-16;2017;8;16;403,41
"14421";2017-08-17;2017;8;17;403,44
"14422";2017-08-18;2017;8;18;403,46
"14423";2017-08-19;2017;8;19;403,49
"14424";2017-08-20;2017;8;20;403,49
"14425";2017-08-21;2017;8;21;403,51
"14426";2017-08-22;2017;8;22;403,5
"14427";2017-08-23;2017;8;23;403,47
"14428";2017-08-24;2017;8;24;403,48
"14429";2017-08-25;2017;8;25;403,49
"14430";2017-08-26;2017;8;26;403,51
"14431";2017-08-27;2017;8;27;403,54
"14432";2017-08-28;2017;8;28;403,55
"14433";2017-08-29;2017;8;29;403,53
"14434";2017-08-30;2017;8;30;403,54
"14435";2017-08-31;2017;8;31;403,6
"14436";2017-09-01;2017;9;1;403,58
"14437";2017-09-02;2017;9;2;403,56
"14438";2017-09-03;2017;9;3;403,57
"14439";2017-09-04;2017;9;4;403,58
"14440";2017-09-05;2017;9;5;403,62
"14441";2017-09-06;2017;9;6;403,66
"14442";2017-09-07;2017;9;7;403,7
"14443";2017-09-08;2017;9;8;403,71
"14444";2017-09-09;2017;9;9;403,74
"14445";2017-09-10;2017;9;10;403,75
"14446";2017-09-11;2017;9;11;403,74
"14447";2017-09-12;2017;9;12;403,76
"14448";2017-09-13;2017;9;13;403,75
"14449";2017-09-14;2017;9;14;403,76
"14450";2017-09-15;2017;9;15;403,75
"14451";2017-09-16;2017;9;16;403,74
"14452";2017-09-17;2017;9;17;403,78
"14453";2017-09-18;2017;9;18;403,79
"14454";2017-09-19;2017;9;19;403,76
"14455";2017-09-20;2017;9;20;403,7
"14456";2017-09-21;2017;9;21;403,75
"14457";2017-09-22;2017;9;22;403,82
"14458";2017-09-23;2017;9;23;403,82
"14459";2017-09-24;2017;9;24;403,83
"14460";2017-09-25;2017;9;25;403,82
"14461";2017-09-26;2017;9;26;403,83
"14462";2017-09-27;2017;9;27;403,81
"14463";2017-09-28;2017;9;28;403,83
"14464";2017-09-29;2017;9;29;403,81
"14465";2017-09-30;2017;9;30;403,83
"14466";2017-10-01;2017;10;1;403,85
"14467";2017-10-02;2017;10;2;403,84
"14468";2017-10-03;2017;10;3;403,82
"14469";2017-10-04;2017;10;4;403,87
"14470";2017-10-05;2017;10;5;403,89
"14471";2017-10-06;2017;10;6;403,9
"14472";2017-10-07;2017;10;7;403,93
"14473";2017-10-08;2017;10;8;403,89
"14474";2017-10-09;2017;10;9;403,86
